sentence1,sentence2,label
张继科有个绰号叫什么来着,张继科的知名校友,0
张继科有个绰号叫什么来着,张继科的别名,1
"""烟花三月下扬州""中的扬州市又称为",烟花三月下扬州的作者的本名,0
"""烟花三月下扬州""中的扬州市又称为",烟花三月下扬州的作者,0
"""烟花三月下扬州""中的扬州市又称为",烟花三月下扬州的年代的首都,0
"""烟花三月下扬州""中的扬州市又称为",扬州_（江苏省省辖市）的别名,1
在挪威人们主要信仰什么教,挪威的主要国家的主要城市,0
在挪威人们主要信仰什么教,挪威的隶属国家的乐队状态,0
在挪威人们主要信仰什么教,挪威的颁发国家的包含奖项2,0
在挪威人们主要信仰什么教,挪威的主要宗教,1
济南是哪个省的省会城市,省会的地点的越南语,0
济南是哪个省的省会城市,省会的级别,0
济南是哪个省的省会城市,省_（汉字）的行政区类别的重要城市,0
济南是哪个省的省会城市,济南_（山东省省会）的政府驻地,1
张继科是什么项目的运动员,张继科的运动项目的起源,0
张继科是什么项目的运动员,张继科的主要奖项,0
张继科是什么项目的运动员,张继科的运动项目的设备,0
张继科是什么项目的运动员,张继科的运动项目,1
杜康酒用什么原料酿造,中国杜康酒的主要原料的分类,0
杜康酒用什么原料酿造,杜康酒的主要原料的拼音,0
杜康酒用什么原料酿造,中国杜康酒的主要原料的纲,0
杜康酒用什么原料酿造,杜康酒的主要原料,1
汽车是哪一年发明的,汽车的擅长行业的性别,0
汽车是哪一年发明的,汽车的分类的优势,0
汽车是哪一年发明的,汽车的组成的中文名,0
汽车是哪一年发明的,汽车的发明日期,1
张靓颖是什么星座的,张靓颖的星座的面积,0
张靓颖是什么星座的,张靓颖的星座,1
张靓颖是什么星座的,张靓颖福州演唱会2015的星座的赤经,0
张靓颖是什么星座的,张靓颖的喜欢的歌手的星座,0
罗荣桓的妻子是谁,罗荣桓的司令员的人口,0
罗荣桓的妻子是谁,罗荣桓的父亲的国籍,0
罗荣桓的妻子是谁,罗荣桓的主要领导,0
罗荣桓的妻子是谁,罗荣桓的配偶,1
重庆市的电话区号是多少,重庆_（中华人民共和国直辖市）的机场的电话区号,0
重庆市的电话区号是多少,重庆_（中华人民共和国直辖市）的电话区号,1
重庆市的电话区号是多少,重庆_（中华人民共和国直辖市）的省份的区号,0
重庆市的电话区号是多少,重庆_（中华人民共和国直辖市）的火车站的电话区号,0
"""红豆生南国""这句话来源于哪首诗",诗经的源于,0
"""红豆生南国""这句话来源于哪首诗",诗经的来源的年代,0
"""红豆生南国""这句话来源于哪首诗",诗经的来源的结构,0
"""红豆生南国""这句话来源于哪首诗",红豆生南国_（王维的诗《相思》）的作品名称,1
北邮是什么类型的大学,大学_（文献古籍曾子《大学》）的学校类型的官网,0
北邮是什么类型的大学,大学_（高等教育机构）的院校类型,0
北邮是什么类型的大学,大学_（文献古籍曾子《大学》）的学校类型,0
北邮是什么类型的大学,北京邮电大学的学校类型,1
中大发展的目标是什么,中山大学_（中国广东省高校）的颁发单位,0
中大发展的目标是什么,中山大学_（中国广东省高校）的工作单位的出生地,0
中大发展的目标是什么,中山大学_（中国广东省高校）的单位的国籍,0
中大发展的目标是什么,中山大学_（中国广东省高校）的发展定位,1
北京大学有哪些学术传统,北京大学的高等学府,0
北京大学有哪些学术传统,北京大学的技术支撑的具有,0
北京大学有哪些学术传统,北京大学的学校的分类,0
北京大学有哪些学术传统,北京大学的学术传统,1
民国黎元洪创立了什么党派,黎元洪的国家领袖,0
民国黎元洪创立了什么党派,黎元洪的祖籍的民系,0
民国黎元洪创立了什么党派,黎元洪的民族的人口,0
民国黎元洪创立了什么党派,黎元洪的创始人,1
书籍<高官反腐录>的价格是多少,高官反腐录的定价,1
书籍<高官反腐录>的价格是多少,高官反腐录的作者的出生日期,0
书籍<高官反腐录>的价格是多少,书籍_（中国文学词语）的类型的作者国籍,0
书籍<高官反腐录>的价格是多少,高官反腐录的作者的民族,0
在哪个网站能看动画片神厨小福贵,神厨小福贵的原作的集数,0
在哪个网站能看动画片神厨小福贵,神厨小福贵的动画制作,0
在哪个网站能看动画片神厨小福贵,神厨小福贵的动画制作的公司名称,0
在哪个网站能看动画片神厨小福贵,神厨小福贵的网络播放,1
皇马的主场是哪,皇家马德里_（皇家马德里足球俱乐部）的曾效力俱乐部的曾效力俱乐部,0
皇马的主场是哪,皇家马德里_（皇家马德里足球俱乐部）的曾效力球队的别名,0
皇马的主场是哪,皇家马德里_（皇家马德里足球俱乐部）的曾效力的身高,0
皇马的主场是哪,皇家马德里_（皇家马德里足球俱乐部）的主场馆,1
天狼星和地球距离是多少,天狼星_（《霹雳布袋戏》角色）的性别的总笔画,0
天狼星和地球距离是多少,天狼_（大犬座α星）的绝对星等,0
天狼星和地球距离是多少,天狼_（大犬座α星）的所在地,0
天狼星和地球距离是多少,天狼_（大犬座α星）的距地距离,1
大耳朵图图一共有多少集呀,大耳朵图图故事屋9的装帧的别称,0
大耳朵图图一共有多少集呀,大耳朵图图的制片,0
大耳朵图图一共有多少集呀,大耳朵图图的导演,0
大耳朵图图一共有多少集呀,大耳朵图图的集数,1
猎户座中最亮的星星是那颗,最亮的星星_（萧尘忆创作网络小说）的连载网站的成立时间,0
猎户座中最亮的星星是那颗,最亮的星星_（萧尘忆创作网络小说）的连载网站的定位,0
猎户座中最亮的星星是那颗,猎户座_（天文学概念）的邻接星座的最亮星视星等,0
猎户座中最亮的星星是那颗,猎户座_（天文学概念）的最亮星,1
北京在哪里,北京_（中华人民共和国首都）的产地的创办时间,0
北京在哪里,北京_（中华人民共和国首都）的出版地的国外发行代号,0
北京在哪里,北京_（中华人民共和国首都）的业务区域的注册资金,0
北京在哪里,北京_（中华人民共和国首都）的所属地区,1
曾三次获得花滑世锦赛女单冠军的亚洲选手是,亚洲的分布区域的眼色,0
曾三次获得花滑世锦赛女单冠军的亚洲选手是,亚洲的所属洲的贡献村民,0
曾三次获得花滑世锦赛女单冠军的亚洲选手是,亚洲的区域的中文名,0
曾三次获得花滑世锦赛女单冠军的亚洲选手是,"""亚洲第一个三次获此殊荣的女单""的重要事件",1
秦始皇的功绩有什么,秦始皇_（中国首位皇帝）的时期,0
秦始皇的功绩有什么,秦始皇_（中国首位皇帝）的人物,0
秦始皇的功绩有什么,秦始皇_（中国首位皇帝）的信仰,0
秦始皇的功绩有什么,秦始皇_（中国首位皇帝）的主要成就,1
姜夔的主要成就是什么,姜夔的所处时代的主要城市,0
姜夔的主要成就是什么,姜夔的创作者,0
姜夔的主要成就是什么,姜夔的主要作品的作品别名,0
姜夔的主要成就是什么,姜夔的主要成就,1
灯影牛肉是什么菜系的菜,灯影牛肉的制作的词性,0
灯影牛肉是什么菜系的菜,灯影牛肉的分类的外文名,0
灯影牛肉是什么菜系的菜,灯影牛肉的口味,0
灯影牛肉是什么菜系的菜,灯影牛肉的分类,1
导演雷德利·斯科特是哪个国家的,导演的经营范围的公司性质,0
导演雷德利·斯科特是哪个国家的,导演的学习内容的初试笔试,0
导演雷德利·斯科特是哪个国家的,导演的职业的常住地,0
导演雷德利·斯科特是哪个国家的,雷德利·斯科特的国籍,1
迈克尔·杰克逊的经纪公司是哪一个,经纪公司的常见的的功能,0
迈克尔·杰克逊的经纪公司是哪一个,经纪公司的属性,0
迈克尔·杰克逊的经纪公司是哪一个,经纪公司的性质的韩语,0
迈克尔·杰克逊的经纪公司是哪一个,迈克尔·杰克逊的经纪公司,1
林清玄何时出生,与太阳赛跑的出生地的货币单位,0
林清玄何时出生,林清玄的性别,0
林清玄何时出生,与太阳赛跑的出生日期,0
林清玄何时出生,林清玄的出生日期,1
汉武帝在位时做过什么让他名留青史,汉武帝_（汉朝皇帝）的在位时间,0
汉武帝在位时做过什么让他名留青史,汉武帝_（汉朝皇帝）的谥号的在位时间,0
汉武帝在位时做过什么让他名留青史,汉武帝_（汉朝皇帝）的在位皇帝的类型,0
汉武帝在位时做过什么让他名留青史,汉武帝_（汉朝皇帝）的主要成就,1
品牌哈森成立于哪一年,哈森_（中国女模特）的出生日期,0
品牌哈森成立于哪一年,哈森_（中国女模特）的民族的别称,0
品牌哈森成立于哪一年,哈森_（中国女模特）的国籍,0
品牌哈森成立于哪一年,哈森_（皮鞋品牌）的成立时间,1
口红的成分,口红_（池莉短篇小说口红和吴越郭涛主演电视剧）的导演的职业,0
口红的成分,口红_（美容修饰类化妆品）的成分的制作方法,0
口红的成分,成分的根据的作用,0
口红的成分,口红_（美容修饰类化妆品）的成分,1
北京大学的发展目标是,北京大学的隶属的目标,0
北京大学的发展目标是,北京大学的类别的发展目标,0
北京大学的发展目标是,北京大学的所属学校的创办目的,0
北京大学的发展目标是,北京大学的发展定位,1
演员曾安琪身高是多少,曾安琪的体重,0
演员曾安琪身高是多少,曾安琪的主演的首播时间,0
演员曾安琪身高是多少,曾安琪的主演的主演,0
演员曾安琪身高是多少,曾安琪的身高,1
帕瓦罗蒂全名叫什么,帕瓦罗蒂_（意大利著名歌手）的出生地的外文名称,0
帕瓦罗蒂全名叫什么,帕瓦罗蒂_（意大利著名歌手）的外文名,0
帕瓦罗蒂全名叫什么,我的帕瓦罗蒂的其它译名,0
帕瓦罗蒂全名叫什么,帕瓦罗蒂_（意大利著名歌手）的中文名,1
书画家郑板桥在哪里出生,郑板桥_（清代书画家、文学家）的出处的出处,0
书画家郑板桥在哪里出生,郑板桥_（2002年王喜、黎姿主演的电视剧）的主演的出生日期,0
书画家郑板桥在哪里出生,郑板桥_（清代书画家、文学家）的代表作品的出生地,0
书画家郑板桥在哪里出生,郑板桥_（清代书画家、文学家）的出生地,1
F-22战斗机是哪一年开始服役的,克莱因_（德国数学家）的机型的机型,0
F-22战斗机是哪一年开始服役的,克莱因_（德国数学家）的机型的国家,0
F-22战斗机是哪一年开始服役的,克莱因_（德国数学家）的机型的中文名,0
F-22战斗机是哪一年开始服役的,F-22战斗机的服役时间,1
可口可乐竞争对手是,可口可乐的是否含防腐剂的笔顺,0
可口可乐竞争对手是,可口可乐的母公司,0
可口可乐竞争对手是,竞争对手的提供服务,0
可口可乐竞争对手是,可口可乐的竞争对手,1
北京语言大学的校长是谁,北京语言大学的现任校长,1
北京语言大学的校长是谁,北京语言大学的学校代码,0
北京语言大学的校长是谁,北京语言大学的相关学校,0
北京语言大学的校长是谁,北京语言大学的现任校长的毕业院校,0
长江三峡是指哪三峡,长江三峡_（瞿塘峡，巫峡和西陵峡三段峡谷的总称）的位于,0
长江三峡是指哪三峡,长江三峡_（瞿塘峡，巫峡和西陵峡三段峡谷的总称）的地点,0
长江三峡是指哪三峡,长江三峡_（瞿塘峡，巫峡和西陵峡三段峡谷的总称）的位置,0
长江三峡是指哪三峡,三峡_（长江三峡简称）的组成,1
小明想去安徽玩，你能为他推荐几个景点吗,安徽的地区的主要职能,0
小明想去安徽玩，你能为他推荐几个景点吗,安徽的省份的奢侈整形项目,0
